#Wave		#Intensity
1819.571289	3139.161865
1818.607422	3167.676270
1817.642578	3185.124756
1816.677734	3091.149658
1815.712891	3124.150391
1814.747070	3037.999512
1813.781250	3135.731689
1812.816406	3321.440918
1811.850586	3191.303467
1810.883789	3255.298584
1809.917969	3117.470947
1808.951172	3189.213867
1807.984375	3087.664551
1807.017578	3236.945557
1806.049805	3171.618164
1805.083008	3266.545410
1804.115234	3227.077393
1803.147461	3236.707031
1802.179688	3143.028076
1801.210938	3274.027588
1800.243164	3203.614746
1799.274414	3288.087402
1798.305664	3212.541504
1797.335938	3338.252441
1796.367188	3283.362305
1795.397461	3091.826416
1794.427734	3225.216064
1793.458008	3201.316895
1792.487305	3275.353760
1791.517578	3274.642090
1790.546875	3273.930664
1789.576172	3291.246826
1788.605469	3334.302979
1787.633789	3392.785645
1786.662109	3304.545654
1785.691406	3247.220947
1784.718750	3287.676758
1783.747070	3374.410400
1782.774414	3332.536133
1781.802734	3378.088867
1780.830078	3431.332764
1779.856445	3332.939453
1778.883789	3232.019531
1777.910156	3421.397217
1776.937500	3477.153564
1775.962891	3430.185547
1774.989258	3319.064209
1774.015625	3338.877197
1773.041016	3366.378906
1772.066406	3370.781250
1771.091797	3352.099121
1770.116211	3348.810059
1769.141602	3340.395264
1768.166016	3370.430176
1767.190430	3305.638916
1766.214844	3338.230225
1765.238281	3358.000244
1764.262695	3528.852051
1763.286133	3297.663330
1762.309570	3381.423096
1761.332031	3467.705811
1760.355469	3492.543701
1759.377930	3448.302734
1758.400391	3406.638428
1757.422852	3436.587402
1756.445313	3346.371338
1755.466797	3427.438232
1754.488281	3426.699463
1753.509766	3418.296631
1752.531250	3483.969971
1751.551758	3521.524658
1750.573242	3459.491211
1749.593750	3512.350342
1748.614258	3516.698242
1747.633789	3467.463135
1746.654297	3517.735352
1745.673828	3425.164551
1744.693359	3590.166992
1743.712891	3648.028320
1742.731445	3586.073975
1741.750977	3457.893555
1740.769531	3607.460938
1739.788086	3611.779785
1738.806641	3639.015381
1737.824219	3788.447510
1736.841797	3734.179199
1735.859375	3702.838135
1734.876953	3600.268555
1733.894531	3734.317383
1732.911133	3751.318604
1731.927734	3763.227051
1730.944336	3701.406982
1729.960938	3728.570801
1728.977539	3809.085449
1727.993164	3836.214111
1727.008789	3789.671387
1726.024414	3870.121094
1725.040039	3899.758301
1724.054688	3919.229004
1723.070313	3974.220947
1722.084961	3904.862793
1721.098633	3827.924072
1720.113281	3885.436279
1719.126953	4077.312744
1718.141602	3992.781250
1717.155273	3974.184326
1716.167969	3887.176758
1715.181641	3962.348633
1714.194336	3979.230957
1713.207031	3945.458252
1712.219727	3815.489990
1711.232422	3984.270752
1710.244141	3996.072266
1709.256836	3944.613037
1708.268555	3893.175781
1707.279297	4051.678955
1706.291016	4028.055176
1705.301758	4022.137939
1704.312500	4286.667480
1703.323242	4305.966797
1702.333984	4140.828613
1701.344727	4286.445313
1700.354492	4313.308594
1699.364258	4284.614258
1698.374023	4255.932129
1697.382813	4323.164063
1696.392578	4418.122559
1695.401367	4356.635254
1694.410156	4348.138672
1693.418945	4465.725098
1692.426758	4489.982422
1691.435547	4398.285645
1690.443359	4558.625488
1689.451172	4436.720215
1688.458008	4614.615234
1687.465820	4716.883301
1686.472656	4804.000977
1685.479492	4845.770020
1684.486328	4666.047852
1683.492188	4795.895996
1682.499023	4867.828125
1681.504883	4796.366699
1680.510742	4825.519531
1679.516602	4809.406738
1678.521484	4931.544434
1677.527344	4885.259766
1676.532227	4944.518066
1675.536133	4940.952637
1674.541016	4834.421875
1673.545898	4871.055176
1672.549805	4950.347656
1671.553711	4889.059082
1670.556641	4840.342285
1669.560547	4974.782227
1668.563477	4843.297852
1667.567383	4952.603027
1666.569336	4923.970703
1665.572266	4937.961914
1664.575195	4926.887207
1663.577148	4940.871582
1662.579102	4829.601563
1661.581055	4906.211426
1660.582031	4867.609375
1659.583984	4836.533203
1658.584961	4883.058594
1657.585938	4734.383301
1656.586914	4755.892578
1655.586914	4707.357422
1654.586914	4881.406738
1653.586914	4740.358398
1652.586914	4671.859863
1651.586914	4868.297363
1650.585938	4724.842773
1649.585938	4786.290039
1648.584961	4797.760254
1647.583008	4794.243652
1646.582031	4900.573242
1645.580078	4924.491211
1644.578125	4888.508789
1643.576172	4959.821777
1642.574219	5108.429199
1641.571289	5202.108887
1640.569336	5228.430176
1639.566406	5052.826172
1638.562500	5079.167480
1637.559570	5028.254395
1636.555664	5032.168945
1635.552734	4956.380859
1634.547852	4947.858398
1633.543945	4931.870117
1632.540039	4764.056152
1631.535156	4807.837891
1630.530273	4714.761230
1629.525391	4589.386719
1628.519531	4590.899414
1627.514648	4589.924805
1626.508789	4579.006836
1625.502930	4505.959473
1624.497070	4447.851563
1623.490234	4459.329102
1622.484375	4535.379883
1621.477539	4358.106445
1620.470703	4449.042480
1619.462891	4294.202148
1618.456055	4499.269531
1617.448242	4364.333008
1616.440430	4504.802246
1615.432617	4364.961426
1614.423828	4319.402832
1613.416016	4373.025391
1612.407227	4491.066406
1611.398438	4418.251953
1610.388672	4501.548340
1609.379883	4369.315430
1608.370117	4455.062988
1607.360352	4563.057129
1606.350586	4463.074707
1605.339844	4556.171387
1604.330078	4683.869141
1603.319336	4786.774902
1602.308594	4800.599121
1601.297852	4732.816895
1600.286133	4665.063477
1599.274414	4584.979980
1598.262695	4524.699219
1597.250977	4541.034180
1596.239258	4522.780273
1595.226563	4383.523926
1594.213867	4441.852051
1593.201172	4445.847168
1592.188477	4370.863281
1591.175781	4488.376465
1590.162109	4480.023438
1589.148438	4530.868652
1588.134766	4404.145508
1587.120117	4472.243164
1586.106445	4562.495117
1585.091797	4475.274902
1584.077148	4521.138672
1583.062500	4505.399902
1582.046875	4354.214355
1581.032227	4437.007813
1580.016602	4593.618652
1579.000977	4521.269043
1577.984375	4416.960449
1576.968750	4504.590332
1575.952148	4592.182617
1574.935547	4411.691895
1573.918945	4501.724609
1572.901367	4439.317871
1571.883789	4435.918457
1570.867188	4565.201172
1569.848633	4456.145996
1568.831055	4617.297363
1567.813477	4429.700684
1566.794922	4470.495605
1565.776367	4440.093750
1564.757813	4510.315918
1563.738281	4408.769531
1562.718750	4464.250488
1561.700195	4522.160156
1560.679688	4491.778809
1559.660156	4520.241699
1558.640625	4413.897949
1557.620117	4452.166016
1556.599609	4541.862793
1555.579102	4614.376465
1554.557617	4493.409668
1553.536133	4485.111816
1552.515625	4584.515137
1551.493164	4426.923828
1550.471680	4533.636719
1549.450195	4449.506348
1548.427734	4482.800293
1547.405273	4611.438477
1546.382813	4549.345703
1545.359375	4384.628418
1544.335938	4547.414551
1543.313477	4480.487793
1542.289063	4499.076660
1541.265625	4673.943848
1540.242188	4565.527344
1539.217773	4635.345215
1538.193359	4465.971680
1537.168945	4526.020996
1536.143555	4547.014648
1535.118164	4594.826172
1534.093750	4510.946289
1533.067383	4595.312500
1532.041992	4689.391602
1531.016602	4610.417969
1529.990234	4614.311523
1528.963867	4615.767090
1527.937500	4619.656738
1526.910156	4443.375000
1525.882813	4569.009766
1524.855469	4434.185547
1523.828125	4652.229004
1522.800781	4566.097656
