498.500000	-1718.500000	1819.774414	1187.280029
498.500000	-1718.500000	1818.810547	1249.495605
498.500000	-1718.500000	1817.845703	1319.199463
498.500000	-1718.500000	1816.880859	1264.496094
498.500000	-1718.500000	1815.916016	1253.857178
498.500000	-1718.500000	1814.951172	1206.962280
498.500000	-1718.500000	1813.985352	1245.540771
498.500000	-1718.500000	1813.019531	1172.779053
498.500000	-1718.500000	1812.053711	1237.231689
498.500000	-1718.500000	1811.087891	1268.014893
498.500000	-1718.500000	1810.121094	1244.453125
498.500000	-1718.500000	1809.155273	1282.981323
498.500000	-1718.500000	1808.188477	1316.320679
498.500000	-1718.500000	1807.221680	1222.954468
498.500000	-1718.500000	1806.253906	1274.387085
498.500000	-1718.500000	1805.287109	1256.018433
498.500000	-1718.500000	1804.319336	1291.918457
498.500000	-1718.500000	1803.351563	1281.303833
498.500000	-1718.500000	1802.383789	1268.111084
498.500000	-1718.500000	1801.415039	1257.506226
498.500000	-1718.500000	1800.447266	1252.069336
498.500000	-1718.500000	1799.478516	1285.349976
498.500000	-1718.500000	1798.509766	1272.167969
498.500000	-1718.500000	1797.540039	1289.950439
498.500000	-1718.500000	1796.571289	1276.773071
498.500000	-1718.500000	1795.601563	1212.026001
498.500000	-1718.500000	1794.631836	1211.762451
498.500000	-1718.500000	1793.662109	1242.430908
498.500000	-1718.500000	1792.692383	1293.702759
498.500000	-1718.500000	1791.721680	1357.835083
498.500000	-1718.500000	1790.750977	1210.709473
498.500000	-1718.500000	1789.780273	1261.954834
498.500000	-1718.500000	1788.809570	1305.453491
498.500000	-1718.500000	1787.838867	1305.170044
498.500000	-1718.500000	1786.867188	1243.116943
498.500000	-1718.500000	1785.895508	1302.030396
498.500000	-1718.500000	1784.923828	1299.175415
498.500000	-1718.500000	1783.952148	1234.591919
498.500000	-1718.500000	1782.979492	1288.325928
498.500000	-1718.500000	1782.007813	1288.046631
498.500000	-1718.500000	1781.035156	1336.604858
498.500000	-1718.500000	1780.061523	1300.337524
498.500000	-1718.500000	1779.088867	1300.055786
498.500000	-1718.500000	1778.115234	1238.124878
498.500000	-1718.500000	1777.142578	1245.561279
498.500000	-1718.500000	1776.168945	1286.373413
498.500000	-1718.500000	1775.194336	1324.600708
498.500000	-1718.500000	1774.220703	1298.649048
498.500000	-1718.500000	1773.246094	1326.593506
498.500000	-1718.500000	1772.271484	1310.914185
498.500000	-1718.500000	1771.296875	1356.797729
498.500000	-1718.500000	1770.322266	1341.118652
498.500000	-1718.500000	1769.346680	1251.098267
498.500000	-1718.500000	1768.372070	1271.333252
498.500000	-1718.500000	1767.396484	1342.811768
498.500000	-1718.500000	1766.419922	1365.580322
498.500000	-1718.500000	1765.444336	1326.862671
498.500000	-1718.500000	1764.467773	1303.527466
498.500000	-1718.500000	1763.491211	1326.289673
498.500000	-1718.500000	1762.514648	1318.323730
498.500000	-1718.500000	1761.538086	1364.106567
498.500000	-1718.500000	1760.561523	1379.164795
498.500000	-1718.500000	1759.583984	1327.703247
498.500000	-1718.500000	1758.606445	1304.398071
498.500000	-1718.500000	1757.628906	1362.929932
498.500000	-1718.500000	1756.651367	1377.975220
498.500000	-1718.500000	1755.672852	1349.562256
498.500000	-1718.500000	1754.694336	1362.048584
498.500000	-1718.500000	1753.715820	1443.511475
498.500000	-1718.500000	1752.737305	1379.342041
498.500000	-1718.500000	1751.758789	1356.060791
498.500000	-1718.500000	1750.779297	1343.002563
498.500000	-1718.500000	1749.799805	1411.635986
498.500000	-1718.500000	1748.820313	1380.706421
498.500000	-1718.500000	1747.840820	1372.754395
498.500000	-1718.500000	1746.860352	1395.418335
498.500000	-1718.500000	1745.879883	1430.824951
498.500000	-1718.500000	1744.899414	1427.967163
498.500000	-1718.500000	1743.918945	1394.517822
498.500000	-1718.500000	1742.938477	1378.924927
498.500000	-1718.500000	1741.957031	1452.528931
498.500000	-1718.500000	1740.975586	1452.216675
498.500000	-1718.500000	1739.994141	1423.885376
498.500000	-1718.500000	1739.012695	1479.605713
498.500000	-1718.500000	1738.031250	1461.465088
498.500000	-1718.500000	1737.048828	1435.695435
498.500000	-1718.500000	1736.066406	1486.287354
498.500000	-1718.500000	1735.083984	1473.245850
498.500000	-1718.500000	1734.101563	1503.456421
498.500000	-1718.500000	1733.118164	1536.197510
498.500000	-1718.500000	1732.134766	1568.924561
498.500000	-1718.500000	1731.152344	1604.179810
498.500000	-1718.500000	1730.167969	1616.544189
498.500000	-1718.500000	1729.184570	1621.279785
498.500000	-1718.500000	1728.200195	1570.119019
498.500000	-1718.500000	1727.215820	1648.525391
498.500000	-1718.500000	1726.231445	1622.776367
498.500000	-1718.500000	1725.247070	1622.428345
498.500000	-1718.500000	1724.262695	1642.388306
498.500000	-1718.500000	1723.277344	1728.325684
498.500000	-1718.500000	1722.291992	1733.030029
498.500000	-1718.500000	1721.306641	1732.658691
498.500000	-1718.500000	1720.321289	1711.997070
498.500000	-1718.500000	1719.334961	1711.630371
498.500000	-1718.500000	1718.348633	1706.193359
498.500000	-1718.500000	1717.362305	1698.223999
498.500000	-1718.500000	1716.375977	1715.599121
498.500000	-1718.500000	1715.389648	1679.761841
498.500000	-1718.500000	1714.402344	1621.142456
498.500000	-1718.500000	1713.415039	1656.250366
498.500000	-1718.500000	1712.427734	1658.427856
498.500000	-1718.500000	1711.440430	1683.387085
498.500000	-1718.500000	1710.452148	1710.866455
498.500000	-1718.500000	1709.463867	1644.712036
498.500000	-1718.500000	1708.476563	1758.200562
498.500000	-1718.500000	1707.487305	1712.298218
498.500000	-1718.500000	1706.499023	1691.702515
498.500000	-1718.500000	1705.509766	1731.791382
498.500000	-1718.500000	1704.521484	1787.028931
498.500000	-1718.500000	1703.532227	1809.390747
498.500000	-1718.500000	1702.541992	1806.477539
498.500000	-1718.500000	1701.552734	1773.253418
498.500000	-1718.500000	1700.562500	1836.011230
498.500000	-1718.500000	1699.572266	1886.117432
498.500000	-1718.500000	1698.582031	1910.958374
498.500000	-1718.500000	1697.591797	1822.215698
498.500000	-1718.500000	1696.600586	1882.385986
498.500000	-1718.500000	1695.610352	1967.758057
498.500000	-1718.500000	1694.619141	1906.804565
498.500000	-1718.500000	1693.626953	1913.962524
498.500000	-1718.500000	1692.635742	1966.498291
498.500000	-1718.500000	1691.643555	1898.021973
498.500000	-1718.500000	1690.652344	1948.018555
498.500000	-1718.500000	1689.659180	2008.071777
498.500000	-1718.500000	1688.666992	2030.314453
498.500000	-1718.500000	1687.674805	2105.435303
498.500000	-1718.500000	1686.681641	2044.555908
498.500000	-1718.500000	1685.688477	2107.054688
498.500000	-1718.500000	1684.695313	2124.223389
498.500000	-1718.500000	1683.702148	2043.248291
498.500000	-1718.500000	1682.708008	2065.454590
498.500000	-1718.500000	1681.713867	2145.502197
498.500000	-1718.500000	1680.719727	2240.603760
498.500000	-1718.500000	1679.725586	2182.300293
498.500000	-1718.500000	1678.731445	2134.076172
498.500000	-1718.500000	1677.736328	2281.894287
498.500000	-1718.500000	1676.741211	2273.870361
498.500000	-1718.500000	1675.746094	2150.296631
498.500000	-1718.500000	1674.750977	2237.740967
498.500000	-1718.500000	1673.754883	2217.176514
498.500000	-1718.500000	1672.758789	2244.319092
498.500000	-1718.500000	1671.762695	2261.410400
498.500000	-1718.500000	1670.766602	2303.587891
498.500000	-1718.500000	1669.770508	2335.712158
498.500000	-1718.500000	1668.773438	2239.899902
498.500000	-1718.500000	1667.776367	2199.299072
498.500000	-1718.500000	1666.779297	2264.018555
498.500000	-1718.500000	1665.782227	2233.456543
498.500000	-1718.500000	1664.784180	2240.499756
498.500000	-1718.500000	1663.787109	2209.955566
498.500000	-1718.500000	1662.789063	2219.505615
498.500000	-1718.500000	1661.791016	2133.878662
498.500000	-1718.500000	1660.791992	2148.448730
498.500000	-1718.500000	1659.793945	2180.537109
498.500000	-1718.500000	1658.794922	2109.990479
498.500000	-1718.500000	1657.795898	2169.599854
498.500000	-1718.500000	1656.796875	2174.142334
498.500000	-1718.500000	1655.796875	2081.129639
498.500000	-1718.500000	1654.797852	2133.204590
498.500000	-1718.500000	1653.797852	2060.242432
498.500000	-1718.500000	1652.797852	2109.799805
498.500000	-1718.500000	1651.796875	2084.358887
498.500000	-1718.500000	1650.796875	2121.396240
498.500000	-1718.500000	1649.795898	2055.992920
498.500000	-1718.500000	1648.794922	2160.456787
498.500000	-1718.500000	1647.793945	2204.945557
498.500000	-1718.500000	1646.792969	2129.579590
498.500000	-1718.500000	1645.791016	2231.465088
498.500000	-1718.500000	1644.789063	2280.901123
498.500000	-1718.500000	1643.787109	2297.881592
498.500000	-1718.500000	1642.785156	2392.182617
498.500000	-1718.500000	1641.782227	2543.803955
498.500000	-1718.500000	1640.780273	2475.941895
498.500000	-1718.500000	1639.777344	2527.766113
498.500000	-1718.500000	1638.773438	2417.566406
498.500000	-1718.500000	1637.770508	2369.708496
498.500000	-1718.500000	1636.766602	2411.556885
498.500000	-1718.500000	1635.763672	2328.850098
498.500000	-1718.500000	1634.759766	2300.963135
498.500000	-1718.500000	1633.754883	2158.562256
498.500000	-1718.500000	1632.750977	2170.549561
498.500000	-1718.500000	1631.746094	2000.861694
498.500000	-1718.500000	1630.741211	2097.472900
498.500000	-1718.500000	1629.736328	2019.912842
498.500000	-1718.500000	1628.731445	1917.515015
498.500000	-1718.500000	1627.725586	2011.595703
498.500000	-1718.500000	1626.720703	1906.756958
498.500000	-1718.500000	1625.714844	1854.157471
498.500000	-1718.500000	1624.708008	1905.947632
498.500000	-1718.500000	1623.702148	1885.667847
498.500000	-1718.500000	1622.695313	1897.687012
498.500000	-1718.500000	1621.688477	1889.834229
498.500000	-1718.500000	1620.681641	1874.536255
498.500000	-1718.500000	1619.674805	1861.726929
498.500000	-1718.500000	1618.667969	1858.850098
498.500000	-1718.500000	1617.660156	1813.793091
498.500000	-1718.500000	1616.652344	1858.061279
498.500000	-1718.500000	1615.644531	1857.666992
498.500000	-1718.500000	1614.635742	1785.362427
498.500000	-1718.500000	1613.627930	1851.920532
498.500000	-1718.500000	1612.619141	1769.733276
498.500000	-1718.500000	1611.610352	1804.051147
498.500000	-1718.500000	1610.601563	1828.444092
498.500000	-1718.500000	1609.591797	1855.303589
498.500000	-1718.500000	1608.582031	1869.769165
498.500000	-1718.500000	1607.572266	1824.804688
498.500000	-1718.500000	1606.562500	1977.896362
498.500000	-1718.500000	1605.552734	2007.176147
498.500000	-1718.500000	1604.541992	2113.150146
498.500000	-1718.500000	1603.532227	2117.649658
498.500000	-1718.500000	1602.520508	2112.253906
498.500000	-1718.500000	1601.509766	2087.077393
498.500000	-1718.500000	1600.499023	2059.439209
498.500000	-1718.500000	1599.487305	2041.699951
498.500000	-1718.500000	1598.475586	1942.416260
498.500000	-1718.500000	1597.463867	1917.296875
498.500000	-1718.500000	1596.452148	1926.771118
498.500000	-1718.500000	1595.439453	1909.074585
498.500000	-1718.500000	1594.426758	1898.792969
498.500000	-1718.500000	1593.414063	1831.736816
498.500000	-1718.500000	1592.401367	1804.198975
498.500000	-1718.500000	1591.388672	1705.112305
498.500000	-1718.500000	1590.375000	1746.690918
498.500000	-1718.500000	1589.361328	1766.052979
498.500000	-1718.500000	1588.347656	1834.727295
498.500000	-1718.500000	1587.333984	1735.717896
498.500000	-1718.500000	1586.319336	1801.904419
498.500000	-1718.500000	1585.304688	1875.456177
498.500000	-1718.500000	1584.290039	1776.500854
498.500000	-1718.500000	1583.275391	1785.977661
498.500000	-1718.500000	1582.260742	1758.507080
498.500000	-1718.500000	1581.245117	1770.446045
498.500000	-1718.500000	1580.229492	1821.769409
498.500000	-1718.500000	1579.213867	1833.689697
498.500000	-1718.500000	1578.198242	1784.084717
498.500000	-1718.500000	1577.181641	1695.136108
498.500000	-1718.500000	1576.166016	1751.351074
498.500000	-1718.500000	1575.149414	1817.379150
498.500000	-1718.500000	1574.131836	1706.351318
498.500000	-1718.500000	1573.115234	1708.447632
498.500000	-1718.500000	1572.097656	1774.442505
498.500000	-1718.500000	1571.081055	1842.866577
498.500000	-1718.500000	1570.062500	1835.105713
498.500000	-1718.500000	1569.044922	1731.559814
498.500000	-1718.500000	1568.027344	1804.860229
498.500000	-1718.500000	1567.008789	1787.291870
498.500000	-1718.500000	1565.990234	1833.549316
498.500000	-1718.500000	1564.971680	1732.545044
498.500000	-1718.500000	1563.952148	1778.794312
498.500000	-1718.500000	1562.933594	1820.117676
498.500000	-1718.500000	1561.914063	1846.708740
498.500000	-1718.500000	1560.894531	1821.797485
498.500000	-1718.500000	1559.874023	1784.639648
498.500000	-1718.500000	1558.854492	1772.006470
498.500000	-1718.500000	1557.833984	1835.340576
498.500000	-1718.500000	1556.813477	1847.200439
498.500000	-1718.500000	1555.792969	1814.967041
498.500000	-1718.500000	1554.772461	1834.172607
498.500000	-1718.500000	1553.750977	1814.196899
498.500000	-1718.500000	1552.729492	1848.080933
498.500000	-1718.500000	1551.708008	1774.270752
498.500000	-1718.500000	1550.686523	1813.042236
498.500000	-1718.500000	1549.664063	1827.334839
498.500000	-1718.500000	1548.642578	1836.729858
498.500000	-1718.500000	1547.620117	1811.888062
498.500000	-1718.500000	1546.597656	1850.618286
498.500000	-1718.500000	1545.574219	1813.563110
498.500000	-1718.500000	1544.551758	1776.523682
498.500000	-1718.500000	1543.528320	1746.829102
498.500000	-1718.500000	1542.504883	1778.212036
498.500000	-1718.500000	1541.480469	1760.739990
498.500000	-1718.500000	1540.457031	1799.431152
498.500000	-1718.500000	1539.432617	1764.874512
498.500000	-1718.500000	1538.408203	1808.429321
498.500000	-1718.500000	1537.383789	1764.125122
498.500000	-1718.500000	1536.359375	1805.221802
498.500000	-1718.500000	1535.333984	1792.643677
498.500000	-1718.500000	1534.308594	1745.932251
498.500000	-1718.500000	1533.283203	1757.751221
498.500000	-1718.500000	1532.257813	1733.003662
498.500000	-1718.500000	1531.231445	1742.383179
498.500000	-1718.500000	1530.205078	1863.832153
498.500000	-1718.500000	1529.179688	1870.743774
498.500000	-1718.500000	1528.152344	1824.074707
498.500000	-1718.500000	1527.125977	1784.729980
498.500000	-1718.500000	1526.098633	1823.299683
498.500000	-1718.500000	1525.071289	1852.117798
498.500000	-1718.500000	1524.043945	1732.493652
498.500000	-1718.500000	1523.016602	1812.406494
498.500000	-1718.500000	1521.989258	1807.156860
498.500000	-1718.500000	1520.960938	1845.680420
498.500000	-1718.500000	1519.932617	1796.663940
498.500000	-1718.500000	1518.904297	1740.375977
498.500000	-1718.500000	1517.875000	1815.341431
498.500000	-1718.500000	1516.846680	1814.955566
498.500000	-1718.500000	1515.817383	1807.282227
498.500000	-1718.500000	1514.788086	1809.326538
498.500000	-1718.500000	1513.757813	1872.072632
498.500000	-1718.500000	1512.728516	1840.115723
498.500000	-1718.500000	1511.698242	1854.286865
498.500000	-1718.500000	1510.667969	1824.773682
498.500000	-1718.500000	1509.637695	1768.586548
498.500000	-1718.500000	1508.606445	1843.401611
498.500000	-1718.500000	1507.576172	1876.959595
498.500000	-1718.500000	1506.544922	1898.380737
498.500000	-1718.500000	1505.513672	1888.280884
498.500000	-1718.500000	1504.481445	1902.419800
498.500000	-1718.500000	1503.450195	1880.208374
498.500000	-1718.500000	1502.417969	1838.626709
498.500000	-1718.500000	1501.385742	1961.753174
498.500000	-1718.500000	1500.353516	1954.071289
498.500000	-1718.500000	1499.320313	1885.870483
498.500000	-1718.500000	1498.288086	1933.876343
498.500000	-1718.500000	1497.254883	1875.387939
498.500000	-1718.500000	1496.220703	1995.955566
498.500000	-1718.500000	1495.187500	1993.111694
498.500000	-1718.500000	1494.154297	1978.177246
498.500000	-1718.500000	1493.120117	1987.427002
498.500000	-1718.500000	1492.085938	1928.988892
498.500000	-1718.500000	1491.050781	1993.830566
498.500000	-1718.500000	1490.016602	1995.821899
498.500000	-1718.500000	1488.981445	1990.565063
498.500000	-1718.500000	1487.946289	1994.971191
498.500000	-1718.500000	1486.911133	2030.766602
498.500000	-1718.500000	1485.875977	2085.860107
498.500000	-1718.500000	1484.839844	1957.490479
498.500000	-1718.500000	1483.803711	2060.839111
498.500000	-1718.500000	1482.767578	2036.273071
498.500000	-1718.500000	1481.731445	2098.554199
498.500000	-1718.500000	1480.694336	2057.109131
498.500000	-1718.500000	1479.658203	2063.903564
498.500000	-1718.500000	1478.621094	2167.118408
498.500000	-1718.500000	1477.583008	2072.663330
498.500000	-1718.500000	1476.545898	2175.832031
498.500000	-1718.500000	1475.507813	2264.502197
498.500000	-1718.500000	1474.469727	2232.708008
498.500000	-1718.500000	1473.431641	2280.391846
498.500000	-1718.500000	1472.393555	2356.945068
498.500000	-1718.500000	1471.354492	2457.535156
498.500000	-1718.500000	1470.316406	2355.938477
498.500000	-1718.500000	1469.277344	2398.742676
498.500000	-1718.500000	1468.237305	2427.095703
498.500000	-1718.500000	1467.198242	2513.154785
498.500000	-1718.500000	1466.158203	2608.794434
498.500000	-1718.500000	1465.118164	2598.621338
498.500000	-1718.500000	1464.078125	2540.384766
498.500000	-1718.500000	1463.038086	2640.762695
498.500000	-1718.500000	1461.997070	2669.026367
498.500000	-1718.500000	1460.956055	2622.820557
498.500000	-1718.500000	1459.915039	2691.898682
498.500000	-1718.500000	1458.874023	2768.149414
498.500000	-1718.500000	1457.832031	2808.362549
498.500000	-1718.500000	1456.790039	2822.160645
498.500000	-1718.500000	1455.748047	2864.743896
498.500000	-1718.500000	1454.706055	2751.388916
498.500000	-1718.500000	1453.664063	2813.154785
498.500000	-1718.500000	1452.621094	2788.575195
498.500000	-1718.500000	1451.578125	2809.553223
498.500000	-1718.500000	1450.535156	2878.456543
498.500000	-1718.500000	1449.492188	2853.878174
498.500000	-1718.500000	1448.448242	2810.144775
498.500000	-1718.500000	1447.404297	2780.800781
498.500000	-1718.500000	1446.360352	2804.151611
498.500000	-1718.500000	1445.316406	2659.901855
498.500000	-1718.500000	1444.272461	2719.172852
498.500000	-1718.500000	1443.227539	2723.376465
498.500000	-1718.500000	1442.182617	2619.910400
498.500000	-1718.500000	1441.137695	2619.348633
498.500000	-1718.500000	1440.091797	2566.172119
498.500000	-1718.500000	1439.046875	2532.146973
498.500000	-1718.500000	1438.000977	2557.900146
498.500000	-1718.500000	1436.955078	2514.330566
498.500000	-1718.500000	1435.908203	2549.634033
498.500000	-1718.500000	1434.862305	2443.969971
498.500000	-1718.500000	1433.815430	2493.604248
498.500000	-1718.500000	1432.768555	2454.861084
498.500000	-1718.500000	1431.721680	2408.971924
498.500000	-1718.500000	1430.673828	2506.320557
498.500000	-1718.500000	1429.625977	2450.893799
498.500000	-1718.500000	1428.578125	2440.823730
498.500000	-1718.500000	1427.530273	2483.237305
